rank,content_id,client_id,position_tier,impressions_90d,ctr,pred_prob,ctr_gap_score,archetype,reason_low_ctr_vs_tier,reason_high_stakes,reason_model_flagged,high_confidence
7215,content_e96dcc51d5f6,client_3fdba35f04,page_1,1281,0.86,0.425867881214429,0.0,engagement_only_underperformer,False,False,False,False
7216,content_f0cedf87e792,client_3fdba35f04,striking,993,0.1,0.425827605829831,0.07,ctr_only_underperformer,True,False,False,False
7217,content_570bd3b00591,client_349c41201b,striking,2588,0.46,0.42576578686003724,0.0,engagement_only_underperformer,False,False,False,False
7218,content_2f0d111f7ba6,client_4e07408562,striking,2744,0.4,0.4257649031412645,0.0,engagement_only_underperformer,False,False,False,False
7219,content_b808b421d088,client_349c41201b,page_1,3540,1.07,0.4256503643123548,0.0,engagement_only_underperformer,False,False,False,False
7220,content_13fa4570b9fc,client_3fdba35f04,top_3,8406,0.12,0.42557590159026193,0.08000000000000002,ctr_only_underperformer,True,False,False,False
7221,content_8995385ebd0b,client_19581e27de,page_1,6445,0.25,0.42544073085228745,0.0,healthy,False,False,False,False
7222,content_e2f91310fa14,client_19581e27de,page_1,12080,0.28,0.42533771791114033,0.0,engagement_only_underperformer,False,True,False,False
7223,content_e385f54360f9,client_3fdba35f04,page_1,4910,0.33,0.42526867771501564,0.0,healthy,False,False,False,False
7224,content_730c6b20e33b,client_3fdba35f04,striking,6621,0.09,0.4252611446967514,0.08000000000000002,ctr_only_underperformer,True,False,False,False
7225,content_2a0400a50c04,client_4e07408562,page_1,6466,0.14,0.425248526167209,0.09999999999999998,ctr_only_underperformer,True,False,False,False
7226,content_618da674c9d4,client_2c624232cd,page_1,4131,0.19,0.4252146840769871,0.04999999999999999,ctr_only_underperformer,True,False,False,False
7227,content_87eef30dd4c7,client_f74efabef1,page_1,5624,0.28,0.42519482535349806,0.0,healthy,False,False,False,False
7228,content_90a91ee96900,client_f74efabef1,page_1,3719,0.38,0.42518207419328,0.0,healthy,False,False,False,False
7229,content_f564a51d4248,client_a88a7902cb,striking,1387,0.58,0.4251109906058518,0.0,healthy,False,False,False,False
7230,content_d8216c883815,client_6208ef0f77,striking,1217,0.82,0.42504999220930256,0.0,engagement_only_underperformer,False,False,False,False
7231,content_0bbf9f8f0ba1,client_4e07408562,page_1,7142,0.17,0.4250229899640851,0.06999999999999998,dual_underperformer,True,False,False,False
7232,content_f8e2dc902206,client_19581e27de,page_1,17351,0.3,0.4248896363577908,0.0,engagement_only_underperformer,False,True,False,False
7233,content_9bb66cc3e9d6,client_f369cb89fc,page_1,6594,0.21,0.42483827693124043,0.03,ctr_only_underperformer,True,False,False,False
7234,content_40001fa34421,client_19581e27de,page_1,7266,0.12,0.4248363192432472,0.12,ctr_only_underperformer,True,False,False,False
7235,content_ce58f03a98f8,client_f369cb89fc,page_1,1119,1.43,0.42483159624285555,0.0,healthy,False,False,False,False
7236,content_68c84919f30e,client_19581e27de,page_1,16467,0.12,0.424628655504634,0.12,ctr_only_underperformer,True,True,False,False
7237,content_67bcc6182101,client_6208ef0f77,striking,6362,0.06,0.42462848005872306,0.11000000000000001,dual_underperformer,True,False,False,False
7238,content_d3cd7dc4e850,client_3fdba35f04,striking,4219,0.17,0.4245252020664959,0.0,engagement_only_underperformer,False,False,False,False
7239,content_e7934f79c694,client_3fdba35f04,striking,1066,0.28,0.42441023736065187,0.0,healthy,False,False,False,False
7240,content_7e15c7080f38,client_19581e27de,page_1,6207,0.26,0.4243946458491418,0.0,engagement_only_underperformer,False,False,False,False
7241,content_6e8b416830ca,client_3fdba35f04,striking,1623,0.25,0.4242715331972405,0.0,healthy,False,False,False,False
7242,content_413c72b76f79,client_f369cb89fc,page_1,3662,0.3,0.4241545205175178,0.0,healthy,False,False,False,False
7243,content_cd298854913b,client_19581e27de,page_1,11886,0.15,0.4239833781701944,0.09,ctr_only_underperformer,True,True,False,False
7244,content_bb98921063e3,client_4e07408562,striking,4544,0.22,0.42384488211209503,0.0,healthy,False,False,False,False
7245,content_0cb5cd24f869,client_a88a7902cb,striking,550,0.91,0.42382522738116,0.0,healthy,False,False,False,False
7246,content_eb178839a463,client_3fdba35f04,striking,2424,0.7,0.4238144533706963,0.0,healthy,False,False,False,False
7247,content_46d37aa6356b,client_19581e27de,page_1,6584,0.27,0.4237992754944618,0.0,healthy,False,False,False,False
7248,content_199a6be9295f,client_b4944c6ff0,page_1,1035,0.48,0.4237790009497945,0.0,healthy,False,False,False,False
7249,content_ee60f58cfe5d,client_3fdba35f04,striking,1162,0.26,0.4237684985855311,0.0,healthy,False,False,False,False
7250,content_3377caea8558,client_19581e27de,page_1,9557,0.14,0.4237521063659337,0.09999999999999998,ctr_only_underperformer,True,True,False,False
7251,content_d016173fedb8,client_4e07408562,striking,3021,0.3,0.42373468040080214,0.0,healthy,False,False,False,False
7252,content_201e6fa0676c,client_4e07408562,page_1,4773,0.29,0.4237271949030933,0.0,healthy,False,False,False,False
7253,content_681a43300b4f,client_f369cb89fc,page_1,8703,0.1,0.42370345879899546,0.13999999999999999,ctr_only_underperformer,True,False,False,False
7254,content_56549ff59b51,client_f369cb89fc,page_1,4862,0.29,0.42367025302838257,0.0,healthy,False,False,False,False
7255,content_127f793ccb18,client_f74efabef1,page_1,3878,0.44,0.42362205819827814,0.0,engagement_only_underperformer,False,False,False,False
7256,content_2a26f684c8d0,client_19581e27de,page_1,22323,0.17,0.4235772009000318,0.06999999999999998,dual_underperformer,True,True,False,False
7257,content_d803d92e00d3,client_3fdba35f04,page_1,3174,0.22,0.4235620184056738,0.01999999999999999,ctr_only_underperformer,True,False,False,False
7258,content_468bdf208cd2,client_3fdba35f04,page_1,3508,0.11,0.4234831031981804,0.13,ctr_only_underperformer,True,False,False,False
7259,content_3f64c3aff5c5,client_7f2253d7e2,page_1,2041,0.69,0.42340661837375676,0.0,healthy,False,False,False,False
7260,content_4256611e69a4,client_19581e27de,page_1,2326,0.47,0.42334108067280934,0.0,healthy,False,False,False,False
7261,content_a16c79f3a714,client_4e07408562,page_1,7508,0.12,0.42330227107828405,0.12,ctr_only_underperformer,True,False,False,False
7262,content_6d907dc315e2,client_349c41201b,striking,5886,0.22,0.4231317255556185,0.0,engagement_only_underperformer,False,False,False,False
7263,content_14cb9da43eca,client_19581e27de,page_1,6901,0.26,0.423085158429392,0.0,engagement_only_underperformer,False,False,False,False
7264,content_d36cd1718c07,client_4ec9599fc2,page_1,729,0.41,0.4228959677141698,0.0,healthy,False,False,False,False
7265,content_8f18fe0041ec,client_19581e27de,page_1,11330,0.27,0.4228871014392128,0.0,healthy,False,True,False,False
7266,content_634468169a22,client_3fdba35f04,page_1,3795,0.11,0.42270560760287024,0.13,ctr_only_underperformer,True,False,False,False
7267,content_38b1acb9a0d1,client_3fdba35f04,page_1,3809,0.21,0.42265016945307254,0.03,ctr_only_underperformer,True,False,False,False
7268,content_27a5ceccdf40,client_624b60c58c,striking,5276,0.19,0.4225766482742164,0.0,healthy,False,False,False,False
7269,content_65413064e2f9,client_f369cb89fc,page_1,1151,0.87,0.42257299636297607,0.0,healthy,False,False,False,False
7270,content_96e3e4d27dd7,client_19581e27de,page_1,13369,0.16,0.4225410053014389,0.07999999999999999,ctr_only_underperformer,True,True,False,False
7271,content_1de146742695,client_b4944c6ff0,page_1,1920,0.78,0.4225358287896072,0.0,healthy,False,False,False,False
7272,content_3395aba722a2,client_8527a891e2,striking,3320,0.09,0.4224891490409651,0.08000000000000002,ctr_only_underperformer,True,False,False,False
7273,content_cb3a79ae65c3,client_4ec9599fc2,page_1,795,0.5,0.4223036145974744,0.0,engagement_only_underperformer,False,False,False,False
7274,content_46ea2bf3b5c6,client_a88a7902cb,striking,1296,0.85,0.42230358319519784,0.0,healthy,False,False,False,False
7275,content_99bcb3132bb0,client_19581e27de,page_1,3544,0.4,0.42224049701586014,0.0,engagement_only_underperformer,False,False,False,False
7276,content_ce7a27d645e2,client_19581e27de,page_1,15047,0.29,0.4222230075723053,0.0,healthy,False,True,False,False
7277,content_f64da48dd526,client_19581e27de,page_1,5891,0.34,0.4222062163560927,0.0,healthy,False,False,False,False
7278,content_7638b4f1674a,client_4e07408562,page_1,4122,0.12,0.4220189054522073,0.12,ctr_only_underperformer,True,False,False,False
7279,content_7c2869a87415,client_3fdba35f04,striking,5271,0.0,0.42200693492128494,0.17,ctr_only_underperformer,True,False,False,False
7280,content_f3aeea3b3d4e,client_19581e27de,page_1,33607,0.33,0.4219919948208882,0.0,engagement_only_underperformer,False,True,False,False
7281,content_968ccb3c2014,client_19581e27de,page_1,6473,0.14,0.42195034848502005,0.09999999999999998,ctr_only_underperformer,True,False,False,False
7282,content_2b33935d8a00,client_6208ef0f77,page_1,6306,0.24,0.42194433080674526,0.0,engagement_only_underperformer,False,False,False,False
7283,content_1e1066e229ef,client_bbb965ab0c,page_1,8426,0.18,0.42193041087122696,0.06,dual_underperformer,True,False,False,False
7284,content_48630fe51cb7,client_19581e27de,page_1,7533,0.16,0.4217887591371547,0.07999999999999999,ctr_only_underperformer,True,False,False,False
7285,content_c92956e2fca1,client_19581e27de,page_1,10966,0.19,0.4216812545284202,0.04999999999999999,dual_underperformer,True,True,False,False
7286,content_fdbcf987fae1,client_4e07408562,page_1,8797,0.09,0.42167940769501366,0.15,ctr_only_underperformer,True,False,False,False
7287,content_064ee0dd9d38,client_19581e27de,striking,11748,0.11,0.42166175068989314,0.06000000000000001,ctr_only_underperformer,True,True,False,False
7288,content_ec52f11e8f70,client_3fdba35f04,page_1,4126,0.1,0.4216041246572611,0.13999999999999999,ctr_only_underperformer,True,False,False,False
7289,content_4595b48e16ba,client_6208ef0f77,striking,2390,0.63,0.42159178573326406,0.0,engagement_only_underperformer,False,False,False,False
7290,content_548f0bf562a9,client_3fdba35f04,page_1,24155,0.05,0.4215692961747763,0.19,dual_underperformer,True,True,False,False
7291,content_30b6db592819,client_f369cb89fc,page_1,960,0.83,0.4215256086201035,0.0,healthy,False,False,False,False
7292,content_0c7fbaf6a99d,client_3fdba35f04,striking,7170,0.06,0.42151757811332297,0.11000000000000001,ctr_only_underperformer,True,False,False,False
7293,content_e86d4f7cdfc5,client_19581e27de,striking,16212,0.06,0.4215049453423878,0.11000000000000001,ctr_only_underperformer,True,True,False,False
7294,content_bc009cb0995a,client_4e07408562,page_1,3603,0.28,0.42148261436513984,0.0,healthy,False,False,False,False
7295,content_fd9cc26b66a8,client_f74efabef1,page_1,1487,0.94,0.42146351217607714,0.0,healthy,False,False,False,False
7296,content_d38ef7e9063a,client_349c41201b,striking,4481,0.27,0.4214415918836294,0.0,healthy,False,False,False,False
7297,content_61ec52007f84,client_f369cb89fc,page_1,15214,0.09,0.42133516034970664,0.15,ctr_only_underperformer,True,True,False,False
7298,content_f7cf83f3d4f3,client_4e07408562,striking,1668,1.5,0.42131679884083156,0.0,engagement_only_underperformer,False,False,False,False
7299,content_991df0d8cfba,client_19581e27de,striking,6279,0.11,0.42127184985875793,0.06000000000000001,ctr_only_underperformer,True,False,False,False
7300,content_c560a19bd235,client_f74efabef1,page_1,3010,0.4,0.4212373947209203,0.0,healthy,False,False,False,False
7301,content_11613d4a3f8c,client_3fdba35f04,striking,549,0.36,0.42122017512118287,0.0,healthy,False,False,False,False
7302,content_b3c8c892936e,client_19581e27de,page_1,9454,0.2,0.421118365122424,0.03999999999999998,dual_underperformer,True,True,False,False
7303,content_36f1a06b259c,client_3fdba35f04,striking,737,0.0,0.4211140967181698,0.17,ctr_only_underperformer,True,False,False,False
7304,content_8a8fcccde2ac,client_6208ef0f77,striking,4452,0.22,0.42107176886548425,0.0,healthy,False,False,False,False
7305,content_3415015690ae,client_6208ef0f77,striking,5237,0.21,0.42106353557931264,0.0,engagement_only_underperformer,False,False,False,False
7306,content_e0e412fa582f,client_f74efabef1,page_1,1719,0.58,0.42104883307976027,0.0,healthy,False,False,False,False
7307,content_0e46dceb362b,client_19581e27de,page_1,7601,0.12,0.42099175227268854,0.12,ctr_only_underperformer,True,False,False,False
7308,content_2388ea11be57,client_4e07408562,striking,4445,0.31,0.4209491098006382,0.0,healthy,False,False,False,False
7309,content_f186f615fb41,client_19581e27de,top_3,13288,0.24,0.42083130250938167,0.0,healthy,False,True,False,False
7310,content_77c2de24ad94,client_f369cb89fc,page_1,1832,1.8,0.42077848122652256,0.0,engagement_only_underperformer,False,False,False,False
7311,content_51a622d1f70e,client_3fdba35f04,striking,2924,0.34,0.4207770638218671,0.0,healthy,False,False,False,False
7312,content_bf129c03c8d8,client_bbb965ab0c,striking,1685,0.77,0.4207275021566315,0.0,engagement_only_underperformer,False,False,False,False
7313,content_e4deee108624,client_7f2253d7e2,striking,4319,0.23,0.4206988835645331,0.0,healthy,False,False,False,False
7314,content_caa7b5899897,client_6208ef0f77,striking,5294,0.19,0.42069653412747665,0.0,healthy,False,False,False,False
7315,content_effca28a4e4f,client_8b940be7fb,page_1,3305,0.39,0.42064989830118665,0.0,engagement_only_underperformer,False,False,False,False
7316,content_8c061f793e00,client_19581e27de,page_1,22187,0.08,0.4205954612806732,0.15999999999999998,ctr_only_underperformer,True,True,False,False
7317,content_7efb373c54d6,client_19581e27de,page_1,10551,0.34,0.4205845298316989,0.0,healthy,False,True,False,False
7318,content_e13351483551,client_19581e27de,page_1,14042,0.09,0.42055997546686297,0.15,ctr_only_underperformer,True,True,False,False
7319,content_89eb84c87a2a,client_19581e27de,page_1,4590,0.39,0.42051668594264996,0.0,healthy,False,False,False,False
7320,content_b927006fe327,client_3fdba35f04,striking,781,0.38,0.42049744958702484,0.0,healthy,False,False,False,False
7321,content_a21fc76d206e,client_19581e27de,page_1,16357,0.26,0.4204327370360814,0.0,healthy,False,True,False,False
7322,content_67cd99db180d,client_3fdba35f04,striking,894,0.22,0.42043273605538717,0.0,healthy,False,False,False,False
7323,content_3af850076450,client_3fdba35f04,page_1,14887,0.09,0.4204006445875717,0.15,ctr_only_underperformer,True,True,False,False
7324,content_9ed76dc499a4,client_a88a7902cb,page_1,1227,0.49,0.42029169033009045,0.0,healthy,False,False,False,False
7325,content_a11a5edb8329,client_a88a7902cb,page_1,1968,0.51,0.4202444693866333,0.0,healthy,False,False,False,False
7326,content_aaaa8246fb79,client_19581e27de,page_1,8071,0.15,0.42020684655853624,0.09,ctr_only_underperformer,True,False,False,False
7327,content_c9eeaab4031e,client_19581e27de,page_1,34100,0.02,0.4202048405858861,0.22,ctr_only_underperformer,True,True,False,False
7328,content_7c23a548965d,client_3fdba35f04,page_1,14004,0.15,0.4201543742438736,0.09,dual_underperformer,True,True,False,False
7329,content_ccf887ee3581,client_4e07408562,page_1,2993,0.03,0.42007656475657706,0.21,ctr_only_underperformer,True,False,False,False
7330,content_4df1f4c244ab,client_b4944c6ff0,page_1,2580,0.47,0.41992560756214736,0.0,healthy,False,False,False,False
7331,content_db3fd96033df,client_7f2253d7e2,striking,521,0.58,0.41992305625755166,0.0,healthy,False,False,False,False
7332,content_4201b5c995a1,client_19581e27de,page_1,10100,0.14,0.41991935255617147,0.09999999999999998,ctr_only_underperformer,True,True,False,False
7333,content_567bb6257073,client_349c41201b,striking,3089,0.49,0.41990136760280206,0.0,engagement_only_underperformer,False,False,False,False
7334,content_b27684b1a729,client_19581e27de,page_1,1258,1.11,0.41989181288000466,0.0,healthy,False,False,False,False
7335,content_99267472fd35,client_19581e27de,page_1,18330,0.05,0.41987993687178365,0.19,ctr_only_underperformer,True,True,False,False
7336,content_1bb007cb6e97,client_2c624232cd,page_1,7047,0.14,0.4198703311406877,0.09999999999999998,ctr_only_underperformer,True,False,False,False
7337,content_49fbf0e47577,client_19581e27de,page_1,2975,0.44,0.41980761732901173,0.0,healthy,False,False,False,False
7338,content_06e9e92cfb31,client_349c41201b,striking,4119,0.32,0.4197757001410537,0.0,engagement_only_underperformer,False,False,False,False
7339,content_b8a57a034e50,client_6208ef0f77,striking,4187,0.17,0.419729108182799,0.0,healthy,False,False,False,False
7340,content_2cfca29b0c9a,client_3fdba35f04,page_1,5311,0.28,0.4196930260691267,0.0,healthy,False,False,False,False
7341,content_f284b1c0ce6c,client_19581e27de,page_1,6079,0.18,0.4196205924567703,0.06,ctr_only_underperformer,True,False,False,False
7342,content_cd2d7b379cbd,client_4e07408562,page_1,5790,0.21,0.4196180347490365,0.03,ctr_only_underperformer,True,False,False,False
7343,content_4de40fdd9b03,client_3fdba35f04,striking,1301,0.15,0.419533489042499,0.020000000000000018,ctr_only_underperformer,True,False,False,False
7344,content_44bbb758f3a2,client_3fdba35f04,striking,6507,0.12,0.4195136946884608,0.05000000000000002,ctr_only_underperformer,True,False,False,False
7345,content_846bb4dd8b44,client_8527a891e2,striking,870,0.11,0.4194590197420706,0.06000000000000001,ctr_only_underperformer,True,False,False,False
7346,content_a7fc43d9a3cf,client_f74efabef1,page_1,855,0.94,0.41942118053333244,0.0,engagement_only_underperformer,False,False,False,False
7347,content_1d4f0e0d7b93,client_f74efabef1,page_1,577,0.52,0.4193578636921766,0.0,healthy,False,False,False,False
7348,content_bb009b881bc5,client_3fdba35f04,striking,2727,0.11,0.4193394527468874,0.06000000000000001,ctr_only_underperformer,True,False,False,False
7349,content_039a9883f6ec,client_4e07408562,striking,9119,0.1,0.41932949746821074,0.07,ctr_only_underperformer,True,True,False,False
7350,content_2dfe0a3cc206,client_19581e27de,page_1,16690,0.02,0.419239651223128,0.22,ctr_only_underperformer,True,True,False,False
7351,content_1f080331fa2b,client_3fdba35f04,page_1,12834,0.05,0.41918102873517976,0.19,ctr_only_underperformer,True,True,False,False
7352,content_2d35636c9425,client_3fdba35f04,striking,889,0.0,0.41900488882328923,0.17,ctr_only_underperformer,True,False,False,False
7353,content_8799049a6336,client_19581e27de,top_3,6574,0.32,0.4187988300414335,0.0,healthy,False,False,False,False
7354,content_bd163fda763e,client_3fdba35f04,page_1,4777,0.29,0.41878414177187245,0.0,healthy,False,False,False,False
7355,content_e9bb7915230b,client_19581e27de,page_1,12614,0.3,0.41872084827839795,0.0,healthy,False,True,False,False
7356,content_570e25c822f8,client_3fdba35f04,striking,518,0.19,0.41869322647824864,0.0,healthy,False,False,False,False
7357,content_03d2dad2de0d,client_19581e27de,page_1,30246,0.13,0.41863115899351866,0.10999999999999999,dual_underperformer,True,True,False,False
7358,content_71400b5f9baa,client_19581e27de,page_1,20783,0.14,0.4186294655907536,0.09999999999999998,dual_underperformer,True,True,False,False
7359,content_9cc4d7093ad9,client_9400f1b21c,page_1,3423,0.18,0.4185034662681057,0.06,ctr_only_underperformer,True,False,False,False
7360,content_d71d13f656da,client_7f2253d7e2,page_1,7307,0.12,0.41840576725087086,0.12,ctr_only_underperformer,True,False,False,False
7361,content_873008d26f25,client_19581e27de,page_1,6951,0.39,0.4183583055487671,0.0,healthy,False,False,False,False
7362,content_eb5d54264ff4,client_6208ef0f77,striking,3703,0.38,0.41833842009463384,0.0,healthy,False,False,False,False
7363,content_fe0829b8147a,client_3fdba35f04,striking,3404,0.21,0.41830388498622234,0.0,engagement_only_underperformer,False,False,False,False
7364,content_cb0355045d6b,client_3fdba35f04,page_1,12695,0.29,0.4182566701457096,0.0,healthy,False,True,False,False
7365,content_171e1aad4edb,client_3fdba35f04,page_1,8189,0.12,0.4182404528080328,0.12,ctr_only_underperformer,True,False,False,False
7366,content_7a6ea7d3141c,client_19581e27de,page_1,12326,0.18,0.41819337790760136,0.06,ctr_only_underperformer,True,True,False,False
7367,content_d5eb40771460,client_a88a7902cb,page_1,843,0.83,0.4181561838404883,0.0,healthy,False,False,False,False
7368,content_864a2769ac81,client_f369cb89fc,page_1,1500,0.67,0.4181482535279503,0.0,healthy,False,False,False,False
7369,content_0bdbd4bdafd6,client_f369cb89fc,page_1,8628,0.17,0.4181053782095147,0.06999999999999998,dual_underperformer,True,False,False,False
7370,content_bb321159a076,client_f74efabef1,page_1,6040,0.31,0.41807832434526876,0.0,healthy,False,False,False,False
7371,content_f6d4d5f6a2e4,client_3fdba35f04,striking,2234,0.09,0.4179583642033315,0.08000000000000002,ctr_only_underperformer,True,False,False,False
7372,content_27ab2be7b32f,client_19581e27de,page_1,6755,0.25,0.4179286336261061,0.0,healthy,False,False,False,False
7373,content_1dc41e6b95ac,client_19581e27de,page_1,7061,0.21,0.4178506379294718,0.03,dual_underperformer,True,False,False,False
7374,content_e543b6897e49,client_3fdba35f04,striking,1201,0.17,0.4178217275130628,0.0,healthy,False,False,False,False
7375,content_0ce098d1d1bf,client_7f2253d7e2,striking,2806,0.46,0.41779194553720433,0.0,healthy,False,False,False,False
7376,content_8db4f5f4e15a,client_19581e27de,page_1,9987,0.42,0.41775909062997874,0.0,engagement_only_underperformer,False,True,False,False
7377,content_ea31a699a69b,client_19581e27de,page_1,15260,0.12,0.4177409238516223,0.12,dual_underperformer,True,True,False,False
7378,content_96ff0fa23b9c,client_19581e27de,page_1,2866,0.56,0.41771899458190975,0.0,healthy,False,False,False,False
7379,content_b005f46f2e4c,client_3fdba35f04,top_3,673,0.15,0.41770659785266606,0.05000000000000002,ctr_only_underperformer,True,False,False,False
7380,content_d36993df1435,client_19581e27de,page_1,2032,0.69,0.4176036538486089,0.0,healthy,False,False,False,False
7381,content_1ead40d82bfa,client_19581e27de,page_1,8055,0.27,0.4174962785193255,0.0,healthy,False,False,False,False
7382,content_27cf0d177c2e,client_f74efabef1,page_1,2351,0.55,0.4174517621666257,0.0,healthy,False,False,False,False
7383,content_738aa32af4f2,client_19581e27de,page_1,3222,0.4,0.4174188549833294,0.0,healthy,False,False,False,False
7384,content_366a5202d6c8,client_3fdba35f04,striking,581,0.0,0.41740695230028774,0.17,ctr_only_underperformer,True,False,False,False
7385,content_ed3e77b8bef2,client_3fdba35f04,striking,1793,0.22,0.41735832880594437,0.0,healthy,False,False,False,False
7386,content_bfdf5b1b2717,client_19581e27de,page_1,8200,0.16,0.41734572962090444,0.07999999999999999,dual_underperformer,True,False,False,False
7387,content_3fc76c6f83bf,client_19581e27de,page_1,29869,0.17,0.4172570250036628,0.06999999999999998,dual_underperformer,True,True,False,False
7388,content_8ed7080fca47,client_19581e27de,page_1,6052,0.3,0.4172328072621352,0.0,healthy,False,False,False,False
7389,content_00f6fd6ae455,client_19581e27de,page_1,20000,0.16,0.4172168483674746,0.07999999999999999,ctr_only_underperformer,True,True,False,False
7390,content_7bc3b9b21d4c,client_6208ef0f77,striking,4933,0.08,0.41688316449858065,0.09000000000000001,ctr_only_underperformer,True,False,False,False
7391,content_65f150abbdc2,client_6208ef0f77,striking,2666,0.53,0.4168129945762064,0.0,engagement_only_underperformer,False,False,False,False
7392,content_1b3514e82b59,client_6208ef0f77,striking,3307,0.24,0.4167977542911975,0.0,healthy,False,False,False,False
7393,content_686750b32ae6,client_3fdba35f04,top_3,2157,0.28,0.4167044381371574,0.0,healthy,False,False,False,False
7394,content_379f31961d75,client_19581e27de,striking,11749,0.25,0.4166709384698438,0.0,healthy,False,True,False,False
7395,content_7d186020da36,client_19581e27de,page_1,30859,0.04,0.41665605914924825,0.19999999999999998,dual_underperformer,True,True,False,False
7396,content_764c04089358,client_3fdba35f04,striking,890,0.0,0.4166214935776126,0.17,ctr_only_underperformer,True,False,False,False
7397,content_9d5d2ad2933c,client_19581e27de,top_3,15578,0.1,0.4165940728326414,0.1,ctr_only_underperformer,True,True,False,False
7398,content_f8a33e340cdd,client_19581e27de,page_1,24668,0.09,0.4165305732138226,0.15,dual_underperformer,True,True,False,False
7399,content_410f8972935d,client_19581e27de,page_1,13338,0.13,0.41649672979190966,0.10999999999999999,ctr_only_underperformer,True,True,False,False
7400,content_e781d4b27fe0,client_f369cb89fc,page_1,6518,0.21,0.4164226579766886,0.03,ctr_only_underperformer,True,False,False,False
7401,content_6d6fd94f1cac,client_4e07408562,page_1,13814,0.07,0.41633634871135394,0.16999999999999998,ctr_only_underperformer,True,True,False,False
7402,content_ae99d35f0d93,client_19581e27de,page_1,12549,0.06,0.4163342967673158,0.18,ctr_only_underperformer,True,True,False,False
7403,content_59dff644023a,client_f74efabef1,page_1,7183,0.07,0.4163147601045622,0.16999999999999998,ctr_only_underperformer,True,False,False,False
7404,content_1cc3058e119b,client_349c41201b,page_1,2353,0.51,0.41630354727685503,0.0,healthy,False,False,False,False
7405,content_aa8a54a50d71,client_19581e27de,page_1,31648,0.03,0.4162992116569929,0.21,dual_underperformer,True,True,False,False
7406,content_e533596da4f5,client_7f2253d7e2,page_1,714,0.84,0.4162885498702514,0.0,healthy,False,False,False,False
7407,content_65b7c4178e8b,client_3fdba35f04,page_1,3394,0.29,0.4160554920110536,0.0,healthy,False,False,False,False
7408,content_4e47036c4e87,client_6208ef0f77,striking,14865,0.03,0.41604782578208105,0.14,dual_underperformer,True,True,False,False
7409,content_ec6fce716c78,client_4e07408562,page_1,1810,0.44,0.41601051093061686,0.0,healthy,False,False,False,False
7410,content_1cf3f202273e,client_4e07408562,striking,717,0.84,0.41586589795366036,0.0,engagement_only_underperformer,False,False,False,False
7411,content_ad285762dcf1,client_6208ef0f77,page_1,1576,0.57,0.41582997834719043,0.0,healthy,False,False,False,False
7412,content_f5e394d271f8,client_7f2253d7e2,striking,694,0.58,0.41578548650717123,0.0,healthy,False,False,False,False
7413,content_2aae67478342,client_3fdba35f04,striking,838,0.24,0.41577138163443017,0.0,healthy,False,False,False,False
7414,content_c789a815d8bb,client_4e07408562,striking,3264,0.37,0.4157357339637343,0.0,healthy,False,False,False,False
7415,content_573da82797d2,client_6208ef0f77,page_1,4975,0.42,0.41572028980444786,0.0,engagement_only_underperformer,False,False,False,False
7416,content_28eb3cdd98a5,client_19581e27de,striking,7285,0.03,0.41570656060503736,0.14,ctr_only_underperformer,True,False,False,False
7417,content_e49654caefba,client_349c41201b,striking,5658,0.21,0.4156288586594969,0.0,engagement_only_underperformer,False,False,False,False
7418,content_5a9eed16e004,client_f74efabef1,page_1,782,1.02,0.4155460586633418,0.0,healthy,False,False,False,False
7419,content_c663d8d909c6,client_19581e27de,page_1,16634,0.33,0.4154243906110238,0.0,healthy,False,True,False,False
7420,content_8db4c406edc0,client_3fdba35f04,page_1,3424,0.26,0.41540914301429,0.0,healthy,False,False,False,False
7421,content_4da731032645,client_349c41201b,striking,1699,0.59,0.41538099488750446,0.0,healthy,False,False,False,False
7422,content_0817e1920983,client_4e07408562,page_1,7422,0.11,0.4153699807565688,0.13,ctr_only_underperformer,True,False,False,False
7423,content_e582f6082563,client_4e07408562,striking,6069,0.23,0.4153335411969471,0.0,healthy,False,False,False,False
7424,content_2f39ca7b1cd1,client_6208ef0f77,striking,3532,0.28,0.4153014499039502,0.0,healthy,False,False,False,False
7425,content_fb866148d629,client_4e07408562,striking,3638,0.27,0.41526991480405634,0.0,healthy,False,False,False,False
7426,content_2c5074e067a5,client_f369cb89fc,page_1,713,0.42,0.4151733982352213,0.0,healthy,False,False,False,False
7427,content_81605571a495,client_19581e27de,page_1,15877,0.25,0.41515529867378037,0.0,engagement_only_underperformer,False,True,False,False
7428,content_dcadca17421a,client_7f2253d7e2,striking,878,1.25,0.41512698367332046,0.0,healthy,False,False,False,False
7429,content_bdd2262f586f,client_349c41201b,page_1,6575,0.14,0.4151213504996336,0.09999999999999998,ctr_only_underperformer,True,False,False,False
7430,content_1b46f6ef7ef9,client_19581e27de,page_1,13450,0.08,0.4151165093477631,0.15999999999999998,ctr_only_underperformer,True,True,False,False
7431,content_52790bf4dec2,client_19581e27de,page_1,12405,0.15,0.4150950449813577,0.09,ctr_only_underperformer,True,True,False,False
7432,content_a27cb3cc234c,client_4e07408562,page_1,8299,0.19,0.4150171350005581,0.04999999999999999,dual_underperformer,True,False,False,False
7433,content_79c56d57697d,client_4e07408562,page_1,4375,0.27,0.4149924694271358,0.0,healthy,False,False,False,False
